name	type	label	passes	num_identical	note	strain_name	label_w_strain_name
m54257_210915_072622/11403716/ccs	pacbio	1068	14.0	10.0			m54257_210414_133237/71959278/ccs_uid_375644
m54257_210414_133237/12583895/ccs	pacbio	uid_375733	67.0	10.0			m54257_210915_072622/11403716/ccs_1068
m54257_210914_041224/16122813/ccs	pacbio	1135	54.0	10.0			m54257_210414_133237/12583895/ccs_uid_375733
m54257_210414_133237/22479461/ccs	pacbio	uid_375733	54.0	10.0			m54257_210914_041224/16122813/ccs_1135
m54257_210913_175418/11534499/ccs	pacbio	1479	26.0	10.0			m54257_210414_133237/22479461/ccs_uid_375733
m54257_210913_175418/26804509/ccs	pacbio	1262	33.0	10.0			m54257_210913_175418/11534499/ccs_1479
m54257_210914_041224/72351833/ccs	pacbio	1135	35.0	10.0			m54257_210913_175418/26804509/ccs_1262
m54257_210425_012457/35586538/ccs	pacbio	uid_375739	47.0	10.0			m54257_210914_041224/72351833/ccs_1135
m54257_210414_133237/11141571/ccs	pacbio	uid_375716	26.0	10.0			m54257_210425_012457/35586538/ccs_uid_375739
m54257_210914_210835/28443466/ccs	pacbio	2054	40.0	10.0			m54257_210414_133237/11141571/ccs_uid_375716
m54257_210425_012457/16318893/ccs	pacbio	uid_375800	44.0	10.0			m54257_210914_210835/28443466/ccs_2054
m54257_210425_012457/19661543/ccs	pacbio	uid_375800	35.0	10.0			m54257_210425_012457/16318893/ccs_uid_375800
m54257_210914_210835/31260772/ccs	pacbio	1435	34.0	10.0			m54257_210425_012457/19661543/ccs_uid_375800
m54257_210425_012457/17498978/ccs	pacbio	uid_375739	22.0	10.0			m54257_210914_210835/31260772/ccs_1435
m54257_210914_210835/28246365/ccs	pacbio	1558	21.0	10.0			m54257_210425_012457/17498978/ccs_uid_375739
m54257_210913_175418/23659316/ccs	pacbio	1316	18.0	10.0			m54257_210914_210835/28246365/ccs_1558
m54257_210414_133237/22741228/ccs	pacbio	uid_375733	51.0	10.0			m54257_210913_175418/23659316/ccs_1316
m54257_210914_210835/73793741/ccs	pacbio	1597	54.0	10.0			m54257_210414_133237/22741228/ccs_uid_375733
m54257_210914_041224/20251613/ccs	pacbio	1135	21.0	10.0			m54257_210914_210835/73793741/ccs_1597
m54257_210913_175418/38469941/ccs	pacbio	1740	42.0	10.0			m54257_210914_041224/20251613/ccs_1135
m54257_210913_175418/33096453/ccs	pacbio	1740	42.0	10.0			m54257_210913_175418/38469941/ccs_1740
m54257_210914_210835/38273564/ccs	pacbio	1327	13.0	10.0			m54257_210913_175418/33096453/ccs_1740
m54257_210914_041224/14222208/ccs	pacbio	1135	56.0	10.0			m54257_210914_210835/38273564/ccs_1327
m54257_210914_041224/42271725/ccs	pacbio	1135	40.0	10.0			m54257_210914_041224/14222208/ccs_1135
m54257_210914_041224/12124306/ccs	pacbio	1135	36.0	10.0			m54257_210914_041224/42271725/ccs_1135
m54257_210913_175418/22807525/ccs	pacbio	1332	13.0	10.0			m54257_210914_041224/12124306/ccs_1135
m54257_210914_041224/15138980/ccs	pacbio	916	65.0	10.0			m54257_210913_175418/22807525/ccs_1332
m54257_210425_012457/5439964/ccs	pacbio	uid_375753	34.0	10.0			m54257_210914_041224/15138980/ccs_916
m54257_210425_012457/19726437/ccs	pacbio	uid_375757	12.0	10.0			m54257_210425_012457/5439964/ccs_uid_375753
m54257_210914_041224/27394722/ccs	pacbio	1135	27.0	10.0			m54257_210425_012457/19726437/ccs_uid_375757
m54257_210915_072622/25166189/ccs	pacbio	1447	15.0	10.0			m54257_210914_041224/27394722/ccs_1135
m54257_210913_175418/44171705/ccs	pacbio	2282	12.0	10.0			m54257_210915_072622/25166189/ccs_1447
m54257_210414_133237/24642546/ccs	pacbio	uid_375647	16.0	10.0			m54257_210913_175418/44171705/ccs_2282
m54257_210913_175418/64160628/ccs	pacbio	1550	52.0	10.0			m54257_210414_133237/24642546/ccs_uid_375647
m54257_210914_041224/12386815/ccs	pacbio	1135	26.0	10.0			m54257_210913_175418/64160628/ccs_1550
m54257_210425_012457/32179147/ccs	pacbio	uid_375759	40.0	10.0			m54257_210914_041224/12386815/ccs_1135
m54257_210913_175418/30212215/ccs	pacbio	1479	22.0	10.0			m54257_210425_012457/32179147/ccs_uid_375759
m54257_210914_041224/4915454/ccs	pacbio	1135	47.0	10.0			m54257_210913_175418/30212215/ccs_1479
m54257_210425_012457/11993346/ccs	pacbio	uid_375747	24.0	10.0			m54257_210914_041224/4915454/ccs_1135
m54257_210914_210835/65929597/ccs	pacbio	1327	38.0	10.0			m54257_210425_012457/11993346/ccs_uid_375747
m54257_210914_041224/19596191/ccs	pacbio	1135	47.0	10.0			m54257_210914_210835/65929597/ccs_1327
m54257_210913_175418/12780123/ccs	pacbio	1740	14.0	9.0			m54257_210914_041224/19596191/ccs_1135
m54257_210414_133237/15007926/ccs	pacbio	uid_375716	31.0	9.0			m54257_210913_175418/12780123/ccs_1740
m54257_210914_041224/12190619/ccs	pacbio	160	55.0	9.0			m54257_210414_133237/15007926/ccs_uid_375716
m54257_210414_133237/21102864/ccs	pacbio	uid_375650	21.0	9.0			m54257_210914_041224/12190619/ccs_160
m54257_210914_041224/13304194/ccs	pacbio	1135	50.0	9.0			m54257_210414_133237/21102864/ccs_uid_375650
m54257_210414_133237/12124350/ccs	pacbio	uid_375716	36.0	9.0			m54257_210914_041224/13304194/ccs_1135
m54257_210913_175418/15008679/ccs	pacbio	1262	17.0	9.0			m54257_210414_133237/12124350/ccs_uid_375716
m54257_210913_175418/27001066/ccs	pacbio	1262	32.0	9.0			m54257_210913_175418/15008679/ccs_1262
m54257_210425_012457/27919206/ccs	pacbio	uid_375791	33.0	9.0			m54257_210913_175418/27001066/ccs_1262
m54257_210914_041224/58327555/ccs	pacbio	160	19.0	9.0			m54257_210425_012457/27919206/ccs_uid_375791
m54257_210914_041224/38338963/ccs	pacbio	1135	38.0	9.0			m54257_210914_041224/58327555/ccs_160
m54257_210914_041224/46006398/ccs	pacbio	1135	40.0	9.0			m54257_210914_041224/38338963/ccs_1135
m54257_210425_012457/26215227/ccs	pacbio	uid_375819	36.0	9.0			m54257_210914_041224/46006398/ccs_1135
m54257_210414_133237/18219909/ccs	pacbio	uid_375703	67.0	9.0			m54257_210425_012457/26215227/ccs_uid_375819
m54257_210914_210835/16187926/ccs	pacbio	1597	26.0	9.0			m54257_210414_133237/18219909/ccs_uid_375703
m54257_210914_041224/7995693/ccs	pacbio	1135	33.0	9.0			m54257_210914_210835/16187926/ccs_1597
m54257_210914_041224/7733936/ccs	pacbio	1973	46.0	9.0			m54257_210914_041224/7995693/ccs_1135
m54257_210414_133237/4653264/ccs	pacbio	uid_375711	34.0	9.0			m54257_210914_041224/7733936/ccs_1973
m54257_210914_041224/37879875/ccs	pacbio	1135	39.0	9.0			m54257_210414_133237/4653264/ccs_uid_375711
m54257_210913_175418/47514085/ccs	pacbio	1262	24.0	9.0			m54257_210914_041224/37879875/ccs_1135
m54257_210914_041224/36438876/ccs	pacbio	2925	63.0	9.0			m54257_210913_175418/47514085/ccs_1262
m54257_210914_041224/32374962/ccs	pacbio	1928	38.0	9.0			m54257_210914_041224/36438876/ccs_2925
m54257_210914_041224/15073810/ccs	pacbio	1135	46.0	9.0			m54257_210914_041224/32374962/ccs_1928
m54257_210915_072622/14418106/ccs	pacbio	1068	41.0	9.0			m54257_210914_041224/15073810/ccs_1135
m54257_210914_041224/21430336/ccs	pacbio	1135	70.0	9.0			m54257_210915_072622/14418106/ccs_1068
m54257_210914_041224/15663302/ccs	pacbio	1135	19.0	9.0			m54257_210914_041224/21430336/ccs_1135
m54257_210913_175418/15990967/ccs	pacbio	1928	16.0	9.0			m54257_210914_041224/15663302/ccs_1135
m54257_210914_041224/14156327/ccs	pacbio	1135	38.0	9.0			m54257_210913_175418/15990967/ccs_1928
m54257_210914_041224/72286665/ccs	pacbio	916	21.0	9.0			m54257_210914_041224/14156327/ccs_1135
m54257_210914_041224/12058725/ccs	pacbio	1135	60.0	9.0			m54257_210914_041224/72286665/ccs_916
m54257_210913_175418/73793797/ccs	pacbio	1740	36.0	9.0			m54257_210914_041224/12058725/ccs_1135
m54257_210425_012457/21823994/ccs	pacbio	uid_375749	41.0	9.0			m54257_210913_175418/73793797/ccs_1740
m54257_210914_041224/18416296/ccs	pacbio	1135	26.0	9.0			m54257_210425_012457/21823994/ccs_uid_375749
m54257_210414_133237/56033608/ccs	pacbio	uid_375664	11.0	9.0			m54257_210914_041224/18416296/ccs_1135
m54257_210914_210835/31130498/ccs	pacbio	1483	70.0	9.0			m54257_210414_133237/56033608/ccs_uid_375664
m54257_210914_041224/25101105/ccs	pacbio	1135	49.0	9.0			m54257_210914_210835/31130498/ccs_1483
m54257_210913_175418/15532589/ccs	pacbio	1332	35.0	9.0			m54257_210914_041224/25101105/ccs_1135
m54257_210425_181849/70452005/ccs	pacbio	uid_375751	40.0	9.0			m54257_210913_175418/15532589/ccs_1332
m54257_210914_041224/14287151/ccs	pacbio	1135	33.0	9.0			m54257_210425_181849/70452005/ccs_uid_375751
m54257_210414_133237/56230461/ccs	pacbio	uid_375664	31.0	9.0			m54257_210914_041224/14287151/ccs_1135
m54257_210913_175418/6816385/ccs	pacbio	1074	23.0	9.0			m54257_210414_133237/56230461/ccs_uid_375664
m54257_210914_041224/24445240/ccs	pacbio	1135	47.0	9.0			m54257_210913_175418/6816385/ccs_1074
m54257_210914_210835/28049673/ccs	pacbio	1435	55.0	9.0			m54257_210914_041224/24445240/ccs_1135
m54257_210915_072622/13829119/ccs	pacbio	257	34.0	9.0			m54257_210914_210835/28049673/ccs_1435
m54257_210913_175418/21037777/ccs	pacbio	1740	22.0	8.0			m54257_210915_072622/13829119/ccs_257
m54257_210913_175418/22741744/ccs	pacbio	1740	25.0	8.0			m54257_210913_175418/21037777/ccs_1740
m54257_210913_175418/29361037/ccs	pacbio	2282	37.0	8.0			m54257_210913_175418/22741744/ccs_1740
m54257_210913_175418/56230239/ccs	pacbio	1262	23.0	8.0			m54257_210913_175418/29361037/ccs_2282
m54257_210425_012457/17368034/ccs	pacbio	uid_375757	40.0	8.0			m54257_210913_175418/56230239/ccs_1262
m54257_210425_012457/18219454/ccs	pacbio	uid_375813	8.0	8.0			m54257_210425_012457/17368034/ccs_uid_375757
m54257_210425_012457/26870707/ccs	pacbio	uid_375818	24.0	8.0			m54257_210425_012457/18219454/ccs_uid_375813
m54257_210414_133237/51643164/ccs	pacbio	uid_375699	20.0	8.0			m54257_210425_012457/26870707/ccs_uid_375818
m54257_210913_175418/14418215/ccs	pacbio	1316	27.0	8.0			m54257_210414_133237/51643164/ccs_uid_375699
m54257_210915_072622/18350963/ccs	pacbio	1068	31.0	8.0			m54257_210913_175418/14418215/ccs_1316
m54257_210414_133237/27853206/ccs	pacbio	uid_375721	48.0	8.0			m54257_210915_072622/18350963/ccs_1068
m54257_210915_072622/12845453/ccs	pacbio	2072	55.0	8.0			m54257_210414_133237/27853206/ccs_uid_375721
m54257_210913_175418/63308550/ccs	pacbio	1471	38.0	8.0			m54257_210915_072622/12845453/ccs_2072
m54257_210913_175418/43123157/ccs	pacbio	2252	12.0	8.0			m54257_210913_175418/63308550/ccs_1471
m54257_210914_041224/11404020/ccs	pacbio	1135	39.0	8.0			m54257_210913_175418/43123157/ccs_2252
m54257_210915_072622/62980997/ccs	pacbio	1068	19.0	8.0			m54257_210914_041224/11404020/ccs_1135
m54257_210414_133237/23986703/ccs	pacbio	uid_375733	18.0	8.0			m54257_210915_072622/62980997/ccs_1068
m54257_210914_210835/22610839/ccs	pacbio	80	26.0	8.0			m54257_210414_133237/23986703/ccs_uid_375733
m54257_210914_041224/20251321/ccs	pacbio	1135	44.0	8.0			m54257_210914_210835/22610839/ccs_80
m54257_210414_133237/17039519/ccs	pacbio	uid_375716	21.0	8.0			m54257_210914_041224/20251321/ccs_1135
m54257_210914_210835/13829101/ccs	pacbio	1558	10.0	8.0			m54257_210414_133237/17039519/ccs_uid_375716
m54257_210414_133237/28639538/ccs	pacbio	uid_375659	21.0	8.0			m54257_210914_210835/13829101/ccs_1558
m54257_210914_041224/29295236/ccs	pacbio	1135	17.0	8.0			m54257_210414_133237/28639538/ccs_uid_375659
m54257_210914_041224/25625105/ccs	pacbio	1135	26.0	8.0			m54257_210914_041224/29295236/ccs_1135
m54257_210914_210835/57999615/ccs	pacbio	169	44.0	8.0			m54257_210914_041224/25625105/ccs_1135
m54257_210914_041224/21954955/ccs	pacbio	1135	28.0	8.0			m54257_210914_210835/57999615/ccs_169
m54257_210914_041224/5309103/ccs	pacbio	1135	13.0	8.0			m54257_210914_041224/21954955/ccs_1135
m54257_210425_012457/41878440/ccs	pacbio	uid_375743	15.0	8.0			m54257_210914_041224/5309103/ccs_1135
m54257_210425_012457/14549353/ccs	pacbio	uid_375783	21.0	8.0			m54257_210425_012457/41878440/ccs_uid_375743
m54257_210914_210835/12583048/ccs	pacbio	1483	67.0	8.0			m54257_210425_012457/14549353/ccs_uid_375783
m54257_210914_210835/35783079/ccs	pacbio	1558	24.0	8.0			m54257_210914_210835/12583048/ccs_1483
m54257_210913_175418/40239640/ccs	pacbio	1606	20.0	8.0			m54257_210914_210835/35783079/ccs_1558
m54257_210913_175418/15335491/ccs	pacbio	1162	39.0	8.0			m54257_210913_175418/40239640/ccs_1606
m54257_210914_041224/32374944/ccs	pacbio	1135	31.0	8.0			m54257_210913_175418/15335491/ccs_1162
m54257_210414_133237/14876939/ccs	pacbio	uid_375733	34.0	8.0			m54257_210914_041224/32374944/ccs_1135
m54257_210425_012457/11206851/ccs	pacbio	uid_375800	16.0	8.0			m54257_210414_133237/14876939/ccs_uid_375733
m54257_210914_041224/13108196/ccs	pacbio	1135	22.0	8.0			m54257_210425_012457/11206851/ccs_uid_375800
m54257_210913_175418/30737210/ccs	pacbio	1740	16.0	8.0			m54257_210914_041224/13108196/ccs_1135
m54257_210914_041224/14287271/ccs	pacbio	1135	53.0	8.0			m54257_210913_175418/30737210/ccs_1740
m54257_210914_210835/40108233/ccs	pacbio	1558	16.0	8.0			m54257_210914_041224/14287271/ccs_1135
m54257_210425_012457/6619569/ccs	pacbio	uid_375803	46.0	8.0			m54257_210914_210835/40108233/ccs_1558
m54257_210914_210835/22807485/ccs	pacbio	1243	55.0	8.0			m54257_210425_012457/6619569/ccs_uid_375803
m54257_210914_041224/11600551/ccs	pacbio	1135	11.0	8.0			m54257_210914_210835/22807485/ccs_1243
m54257_210425_012457/26608079/ccs	pacbio	uid_375753	58.0	8.0			m54257_210914_041224/11600551/ccs_1135
m54257_210425_012457/25101167/ccs	pacbio	uid_375743	21.0	8.0			m54257_210425_012457/26608079/ccs_uid_375753
m54257_210913_175418/35783527/ccs	pacbio	1135	37.0	8.0			m54257_210425_012457/25101167/ccs_uid_375743
m54257_210425_012457/53478355/ccs	pacbio	uid_375755	66.0	8.0			m54257_210913_175418/35783527/ccs_1135
m54257_210913_175418/15139250/ccs	pacbio	1262	36.0	8.0			m54257_210425_012457/53478355/ccs_uid_375755
m54257_210914_041224/6685121/ccs	pacbio	3041	43.0	8.0			m54257_210913_175418/15139250/ccs_1262
m54257_210914_041224/37225268/ccs	pacbio	1135	32.0	8.0			m54257_210914_041224/6685121/ccs_3041
m54257_210914_041224/12124569/ccs	pacbio	1135	21.0	8.0			m54257_210914_041224/37225268/ccs_1135
m54257_210425_012457/6160957/ccs	pacbio	uid_375800	65.0	8.0			m54257_210914_041224/12124569/ccs_1135
m54257_210425_012457/36438650/ccs	pacbio	uid_375790	62.0	8.0			m54257_210425_012457/6160957/ccs_uid_375800
m54257_210913_175418/44696320/ccs	pacbio	1332	20.0	8.0			m54257_210425_012457/36438650/ccs_uid_375790
m54257_210914_210835/19136863/ccs	pacbio	1327	25.0	8.0			m54257_210913_175418/44696320/ccs_1332
m54257_210914_041224/60752810/ccs	pacbio	1135	14.0	8.0			m54257_210914_210835/19136863/ccs_1327
m54257_210913_175418/47055068/ccs	pacbio	1479	40.0	8.0			m54257_210914_041224/60752810/ccs_1135
m54257_210914_210835/4981384/ccs	pacbio	1447	43.0	8.0			m54257_210913_175418/47055068/ccs_1479
m54257_210913_175418/16188287/ccs	pacbio	1010	38.0	8.0			m54257_210914_210835/4981384/ccs_1447
m54257_210914_210835/4719174/ccs	pacbio	2054	18.0	8.0			m54257_210913_175418/16188287/ccs_1010
m54257_210914_041224/11403735/ccs	pacbio	1606	14.0	8.0			m54257_210914_210835/4719174/ccs_2054
m54257_210914_041224/5177966/ccs	pacbio	1135	53.0	8.0			m54257_210914_041224/11403735/ccs_1606
m54257_210414_133237/22347846/ccs	pacbio	uid_375711	7.0	8.0			m54257_210914_041224/5177966/ccs_1135
m54257_210913_175418/58523751/ccs	pacbio	1313	28.0	8.0			m54257_210414_133237/22347846/ccs_uid_375711
m54257_210913_175418/21692848/ccs	pacbio	1740	25.0	8.0			m54257_210913_175418/58523751/ccs_1313
m54257_210414_133237/21365754/ccs	pacbio	uid_375726	13.0	8.0			m54257_210913_175418/21692848/ccs_1740
m54257_210914_041224/26804302/ccs	pacbio	1281	18.0	8.0			m54257_210414_133237/21365754/ccs_uid_375726
m54257_210414_133237/22085834/ccs	pacbio	uid_375733	54.0	8.0			m54257_210914_041224/26804302/ccs_1281
m54257_210414_133237/13566216/ccs	pacbio	uid_375733	13.0	8.0			m54257_210414_133237/22085834/ccs_uid_375733
m54257_210913_175418/53936709/ccs	pacbio	1313	25.0	8.0			m54257_210414_133237/13566216/ccs_uid_375733
m54257_210915_072622/68747338/ccs	pacbio	1068	16.0	8.0			m54257_210913_175418/53936709/ccs_1313
m54257_210914_041224/12976598/ccs	pacbio	1135	44.0	8.0			m54257_210915_072622/68747338/ccs_1068
m54257_210913_175418/11338287/ccs	pacbio	1313	39.0	8.0			m54257_210914_041224/12976598/ccs_1135
m54257_210914_210835/13828823/ccs	pacbio	1702	45.0	8.0			m54257_210913_175418/11338287/ccs_1313
m54257_210914_210835/36503641/ccs	pacbio	1435	58.0	8.0			m54257_210914_210835/13828823/ccs_1702
m54257_210913_175418/39519203/ccs	pacbio	1740	13.0	8.0			m54257_210914_210835/36503641/ccs_1435
m54257_210425_012457/4588338/ccs	pacbio	uid_375766	22.0	8.0			m54257_210913_175418/39519203/ccs_1740
m54257_210425_012457/15597680/ccs	pacbio	uid_375766	28.0	8.0			m54257_210425_012457/4588338/ccs_uid_375766
m54257_210914_210835/36175938/ccs	pacbio	1558	11.0	8.0			m54257_210425_012457/15597680/ccs_uid_375766
m54257_210914_041224/21037376/ccs	pacbio	1135	51.0	7.0			m54257_210914_210835/36175938/ccs_1558
m54257_210425_181849/4653505/ccs	pacbio	uid_375766	49.0	7.0			m54257_210914_041224/21037376/ccs_1135
m54257_210414_133237/60555546/ccs	pacbio	uid_375699	25.0	7.0			m54257_210425_181849/4653505/ccs_uid_375766
m54257_210914_041224/4981256/ccs	pacbio	1135	63.0	7.0			m54257_210414_133237/60555546/ccs_uid_375699
m54257_210915_072622/35652290/ccs	pacbio	1068	45.0	7.0			m54257_210914_041224/4981256/ccs_1135
m54257_210914_210835/39256761/ccs	pacbio	122	20.0	7.0			m54257_210915_072622/35652290/ccs_1068
m54257_210914_041224/12452035/ccs	pacbio	1135	19.0	7.0			m54257_210914_210835/39256761/ccs_122
m54257_210914_041224/13893904/ccs	pacbio	1135	71.0	7.0			m54257_210914_041224/12452035/ccs_1135
m54257_210914_210835/37356260/ccs	pacbio	1435	40.0	7.0			m54257_210914_041224/13893904/ccs_1135
m54257_210914_041224/20644435/ccs	pacbio	1135	49.0	7.0			m54257_210914_210835/37356260/ccs_1435
m54257_210425_012457/19595897/ccs	pacbio	uid_375764	38.0	7.0			m54257_210914_041224/20644435/ccs_1135
m54257_210914_041224/15139408/ccs	pacbio	1135	37.0	7.0			m54257_210425_012457/19595897/ccs_uid_375764
m54257_210914_041224/31391841/ccs	pacbio	1135	52.0	7.0			m54257_210914_041224/15139408/ccs_1135
m54257_210914_210835/70713560/ccs	pacbio	1327	49.0	7.0			m54257_210914_041224/31391841/ccs_1135
m54257_210914_041224/49939320/ccs	pacbio	1135	13.0	7.0			m54257_210914_210835/70713560/ccs_1327
m54257_210913_175418/28836761/ccs	pacbio	1262	18.0	7.0			m54257_210914_041224/49939320/ccs_1135
m54257_210914_041224/20906608/ccs	pacbio	160	41.0	7.0			m54257_210913_175418/28836761/ccs_1262
m54257_210425_012457/16646493/ccs	pacbio	uid_375794	22.0	7.0			m54257_210914_041224/20906608/ccs_160
m54257_210914_041224/65274374/ccs	pacbio	916	9.0	7.0			m54257_210425_012457/16646493/ccs_uid_375794
m54257_210425_012457/22347959/ccs	pacbio	uid_375790	39.0	7.0			m54257_210914_041224/65274374/ccs_916
m54257_210914_210835/10551665/ccs	pacbio	1558	36.0	7.0			m54257_210425_012457/22347959/ccs_uid_375790
m54257_210914_210835/4522632/ccs	pacbio	1327	16.0	7.0			m54257_210914_210835/10551665/ccs_1558
m54257_210414_133237/44367947/ccs	pacbio	uid_375716	67.0	7.0			m54257_210914_210835/4522632/ccs_1327
m54257_210425_012457/28311712/ccs	pacbio	uid_375794	41.0	7.0			m54257_210414_133237/44367947/ccs_uid_375716
m54257_210913_175418/31327057/ccs	pacbio	1313	41.0	7.0			m54257_210425_012457/28311712/ccs_uid_375794
m54257_210914_210835/50529256/ccs	pacbio	80	61.0	7.0			m54257_210913_175418/31327057/ccs_1313
m54257_210425_012457/13304549/ccs	pacbio	uid_375813	30.0	7.0			m54257_210914_210835/50529256/ccs_80
m54257_210914_210835/4981158/ccs	pacbio	2054	13.0	7.0			m54257_210425_012457/13304549/ccs_uid_375813
m54257_210913_175418/24052619/ccs	pacbio	1973	41.0	7.0			m54257_210914_210835/4981158/ccs_2054
m54257_210914_041224/34014173/ccs	pacbio	1281	19.0	7.0			m54257_210913_175418/24052619/ccs_1973
m54257_210913_175418/34472816/ccs	pacbio	1313	34.0	7.0			m54257_210914_041224/34014173/ccs_1281
m54257_210425_181849/24642160/ccs	pacbio	uid_375752	20.0	7.0			m54257_210913_175418/34472816/ccs_1313
m54257_210914_210835/28312465/ccs	pacbio	80	65.0	7.0			m54257_210425_181849/24642160/ccs_uid_375752
m54257_210914_210835/20841071/ccs	pacbio	1483	21.0	7.0			m54257_210914_210835/28312465/ccs_80
m54257_210425_181849/23528277/ccs	pacbio	uid_375739	35.0	7.0			m54257_210914_210835/20841071/ccs_1483
m54257_210913_175418/56296231/ccs	pacbio	1471	16.0	7.0			m54257_210425_181849/23528277/ccs_uid_375739
m54257_210913_175418/54788443/ccs	pacbio	1135	21.0	7.0			m54257_210913_175418/56296231/ccs_1471
m54257_210414_133237/23003459/ccs	pacbio	uid_375716	19.0	7.0			m54257_210913_175418/54788443/ccs_1135
m54257_210914_041224/19464716/ccs	pacbio	160	32.0	7.0			m54257_210414_133237/23003459/ccs_uid_375716
m54257_210914_210835/43843874/ccs	pacbio	1068	51.0	7.0			m54257_210914_041224/19464716/ccs_160
m54257_210915_072622/18875217/ccs	pacbio	8	14.0	7.0			m54257_210914_210835/43843874/ccs_1068
m54257_210914_041224/12190537/ccs	pacbio	1135	66.0	7.0			m54257_210915_072622/18875217/ccs_8
m54257_210914_210835/40436445/ccs	pacbio	1327	16.0	7.0			m54257_210914_041224/12190537/ccs_1135
m54257_210425_012457/21038026/ccs	pacbio	uid_375747	72.0	7.0			m54257_210914_210835/40436445/ccs_1327
m54257_210914_041224/15270414/ccs	pacbio	1135	13.0	7.0			m54257_210425_012457/21038026/ccs_uid_375747
m54257_210425_012457/13435536/ccs	pacbio	uid_375800	15.0	7.0			m54257_210914_041224/15270414/ccs_1135
m54257_210914_041224/62980800/ccs	pacbio	1135	50.0	7.0			m54257_210425_012457/13435536/ccs_uid_375800
m54257_210914_041224/13501235/ccs	pacbio	1135	39.0	7.0			m54257_210914_041224/62980800/ccs_1135
m54257_210913_175418/31850883/ccs	pacbio	1332	21.0	7.0			m54257_210914_041224/13501235/ccs_1135
m54257_210414_133237/20775049/ccs	pacbio	uid_375726	28.0	7.0			m54257_210913_175418/31850883/ccs_1332
m54257_210914_210835/15860258/ccs	pacbio	1435	46.0	7.0			m54257_210414_133237/20775049/ccs_uid_375726
m54257_210414_133237/71238552/ccs	pacbio	uid_375664	18.0	7.0			m54257_210914_210835/15860258/ccs_1435
m54257_210915_072622/31785329/ccs	pacbio	1068	18.0	7.0			m54257_210414_133237/71238552/ccs_uid_375664
m54257_210913_175418/15532510/ccs	pacbio	1471	42.0	7.0			m54257_210915_072622/31785329/ccs_1068
m54257_210913_175418/21233973/ccs	pacbio	1225	23.0	7.0			m54257_210913_175418/15532510/ccs_1471
m54257_210425_012457/55509877/ccs	pacbio	uid_375753	22.0	7.0			m54257_210913_175418/21233973/ccs_1225
m54257_210913_175418/10485894/ccs	pacbio	1479	42.0	7.0			m54257_210425_012457/55509877/ccs_uid_375753
m54257_210913_175418/6685089/ccs	pacbio	1010	35.0	7.0			m54257_210913_175418/10485894/ccs_1479
m54257_210425_012457/15860400/ccs	pacbio	uid_375766	36.0	7.0			m54257_210913_175418/6685089/ccs_1010
m54257_210915_072622/5177923/ccs	pacbio	1099	22.0	7.0			m54257_210425_012457/15860400/ccs_uid_375766
m54257_210913_175418/19923715/ccs	pacbio	1740	23.0	7.0			m54257_210915_072622/5177923/ccs_1099
m54257_210914_041224/29622570/ccs	pacbio	1135	59.0	7.0			m54257_210913_175418/19923715/ccs_1740
m54257_210913_175418/45482359/ccs	pacbio	1880	14.0	7.0			m54257_210914_041224/29622570/ccs_1135
m54257_210915_072622/52232548/ccs	pacbio	123	66.0	7.0			m54257_210913_175418/45482359/ccs_1880
m54257_210425_012457/28967907/ccs	pacbio	uid_375816	61.0	7.0			m54257_210915_072622/52232548/ccs_123
m54257_210914_041224/27656930/ccs	pacbio	1135	16.0	7.0			m54257_210425_012457/28967907/ccs_uid_375816
m54257_210914_041224/14549460/ccs	pacbio	1135	25.0	7.0			m54257_210914_041224/27656930/ccs_1135
m54257_210914_041224/33817189/ccs	pacbio	1135	49.0	7.0			m54257_210914_041224/14549460/ccs_1135
m54257_210914_041224/28509017/ccs	pacbio	1135	34.0	7.0			m54257_210914_041224/33817189/ccs_1135
m54257_210414_133237/17236054/ccs	pacbio	uid_375716	19.0	7.0			m54257_210914_041224/28509017/ccs_1135
m54257_210914_041224/28836055/ccs	pacbio	1135	35.0	7.0			m54257_210414_133237/17236054/ccs_uid_375716
m54257_210425_012457/19202836/ccs	pacbio	uid_375819	14.0	7.0			m54257_210914_041224/28836055/ccs_1135
m54257_210914_041224/27656903/ccs	pacbio	1135	12.0	7.0			m54257_210425_012457/19202836/ccs_uid_375819
m54257_210913_175418/36963295/ccs	pacbio	1740	28.0	7.0			m54257_210914_041224/27656903/ccs_1135
m54257_210914_041224/5505994/ccs	pacbio	1135	53.0	7.0			m54257_210913_175418/36963295/ccs_1740
m54257_210913_175418/45613297/ccs	pacbio	1332	34.0	7.0			m54257_210914_041224/5505994/ccs_1135
m54257_210914_041224/22872494/ccs	pacbio	1135	37.0	7.0			m54257_210913_175418/45613297/ccs_1332
m54257_210914_041224/24838664/ccs	pacbio	1135	29.0	7.0			m54257_210914_041224/22872494/ccs_1135
m54257_210414_133237/23987186/ccs	pacbio	uid_375716	53.0	7.0			m54257_210914_041224/24838664/ccs_1135
m54257_210425_012457/62193966/ccs	pacbio	uid_375794	45.0	7.0			m54257_210414_133237/23987186/ccs_uid_375716
m54257_210414_133237/22806699/ccs	pacbio	uid_375716	39.0	7.0			m54257_210425_012457/62193966/ccs_uid_375794
m54257_210914_041224/8126857/ccs	pacbio	1135	64.0	7.0			m54257_210414_133237/22806699/ccs_uid_375716
